text,sentiment
nigeria oh yeah know met taking trash hhaha,negative
grrfatboy slim edc lineup,negative
bloodypoet bad friend sorry hear,negative
dude come least rotate,negative
aila cyclone left house calcutta broken sunshade balcony huge branch tree thru bathroom window,negative
must ask cub fan cant fathom,negative
york v lancs telly going well yorkshire,negative
always want perfect thats hard cause even know impossible,negative
poor poor mouth,negative
rainy georgia wear bright color hope sun come im doubtful going work,negative
sometimes game cruel theyre real like last night 128600 wheel fortune,negative
thats sad trauma future serial killer,negative
exam worst mahn 2 go,negative
could worse u usually nite owl,negative
thats funny actually could use haircutmight growing thru august woodstock anniversary party40 yr,negative
mad quiz 5 answer bet ford fusion sweepstakes wrong,negative
good day house,negative
didnt work except used word autofollow got followed bot selling autofollow program,negative
rainy day today car stuck house needed go post office toobastards,negative
everyone another hater,negative
miss old healthy loosing faith ever,negative
ugh im tired waitin bus good morning,negative
working still sick,negative
dollhouse saved coming back another season bad scrub isnt,negative
really dont mind much sittin standstill listenin 2 music twttrg gas gauge isnt lookin healthy,negative
omg thats right hahaha im stupid,negative
78 im sowwy u work wan idiot call u u want break ur day,negative
painful sound world cry someone love whats worse cant even hold say im sorry,negative
omg didnt tweet much today sadness,negative
man daddy left work never see lot miss daddy,negative
miss work peep,negative
msh gotta go worktoo tired,negative
dammit cant watch stadium music,negative
still lose follower people hate world hate maybe read,negative
save mei feel like im going crazy,negative
sound bicycle suck cant ride,negative
working,negative
fell holdin kale hand todayi hurt foot bruised forehead im klutz,negative
e lol yeah slice cheddar cheese b4 sleeping,negative
sorry sweetpea almost,negative
ugh car got stolen sometime yesterday evening morning husband due go work like afford,negative
intel gfx driver situation much better recent upgrade kernel 2630rc4 driver git suspend working fewer mem leak,negative
sweaty tired 6 lap run gonna sun run next year matter,negative
im bad blogger blogged week oops,negative
think hate didnt really want make hard like cake concert,negative
sorry hear carol,negative
ze franz friended think think im creepy stalker sommat hmph,negative
pshh dont,negative
im working painting due school hating sleeping day starting late,negative
friday chicagoand im stuck home agh im bored grr,negative
gonna go round dvd sell miss need money,negative
cower failure mean comply stand instead,negative
think id like phoebe mom friend stop movie sad part,negative
walking past school went junior high torn,negative
cross cause im stuck twiddling thumb ugh,negative
english exam bleh hate vocab,negative
im sad wish going,negative
ow sunburn hurt,negative
dint dump anyone always get dumped blamed thats dont believe relationship twpp,negative
never chance sleeping midnight mind tired,negative
ouuchh hurt index finger ahhhh,negative
sayid could dead,negative
4 novos follower sorry account headed suspended due strange activity strange timo,negative
wow youre text would get tired,negative
jean two inch long five inch long holy cow getting shorter,negative
switch cellphone huaaaaa cant sleep buzz bebe,negative
hi sweetiepie friday night im missing sidekick slipper friday night wo,negative
shower back bed sick still,negative
im dentist scary people,negative
im iphone owner dont really choice medium player use fyi apple make terrible window software,negative
spend weekendto spend weekendthat hte question mind,negative
sometimes black girl piss like,negative
matrix online shuts next monthwowi feel kinda sad,negative
telling co never reply,negative
ive seen enough movie know something terrible happen lol,negative
wont going oxford internet institute summer doctoral programme brisbane lack funding,negative
math fun oh well get cook soon get home,negative
sad come pooch hall game accepted friend request facebook yet,negative
choose fc sunday win im shattered cant healthy enough go,negative
one downside nice weather brings chavs,negative
driving past tattered cover wo stopping promising make time next week,negative
find hardest thing christian put god first life need help,negative
twenty minute call would think person would mention already trouble ticket investigating issue,negative
miss come say bye leave,negative
sinus headache suck big time,negative
tired friendster account,negative
wasnt best flick sure im ready star trek,negative
eating manderin gone,negative
wanna karaoke insteadi get go work lameness,negative
isnt looking forward going back work 3 day isnt long enough,negative
head starbucks gonna take bus paradise starbucks missed 2 minute,negative
noo im miami wanna lay sunbut rain stopped,negative
sad neighbor cut tree around house looked pretty seemed healthy tragic,negative
feeling sad dont goodbyez,negative
watching two patient die tonight put funk one young,negative
bored headache,negative
free wifi vacay ruined,negative
one experiencing problem logging digital point forum,negative
head huwwts,negative
dont feel good throat hurt,negative
fuckyoumonday like totally tastic rainy day im work hug,negative
finally watched rest guild season 2 always feel sorry hopeful time char,negative
feel good,negative
every saturday till 84 work suck friday monday july 4th either,negative
thinking cant handle life like anymore almost seems suicide answer unfortunately,negative
went dentist mouth hurt cant eat 8,negative
passed last night middle 4th quarter didnt witness magic lose,negative
miss yoooooooou poia,negative
