text,sentiment
A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux,negative
 RIP Michael,negative
: i miss you,negative
SICK again,negative
I totally forgot thats its friday till I read `s tweet. Ha. I feel dumb  *Take A Breath*,negative
Not a happy camper  not having a good day at all...,negative
 oh darn i`m not in london,negative
"feels very, very rough!",negative
" its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken",negative
_fann coming up! Sowwy!,negative
" well, I took it in early `00, graduated in `01. we were the final stage guinea pigs  it seriously is a waste of time.",negative
 dude i am so sorry!!!!! I never got that number for you my fail  i just remembered,negative
Disappointment really sucks!  I`m getting used to it.,negative
i think the vog is making me sicker than i think. feeling slightly achy,negative
Just got back from the grocery store. Now I`m starving and can`t find anything to eat!,negative
I???m JBobsessed  xD I miss them soooooo much!  They should have a live web cast on bookface ?  EVERY thursday xD,negative
I am totally knackered and back in the meeting,negative
 I need to cancel my appt for 1 have to be home from1-5 for washing machine repair man can I do on the am? So sorry,negative
"...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I`ll stop spamming",negative
Is still stuck in the office working!,negative
" by the way, it`s INconvenient...",negative
@_hayles yer there must be-not sure tho-caught it off my brother but got it worse,negative
" 'arrest her' or, anything ending in -est that can be done to her.",negative
gahh!! i`m so tired right now.,negative
"_Marls Nah I got bare work to do, 3 weeks left and I`m bare behind",negative
"Worried about Bry, he has bronchitis and a sinus infection   Poor baby.",negative
 Nofair! My BK only had Uhura and Nero left.,negative
Having first beer in over 8 days what has happened to me and Im only having it cause Miss 8 wanted to get me one for mothers day.,negative
" ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry",negative
  That is really sad,negative
Ugh! I have to beat this stupid song to get to the next  rude!,negative
iPhone just fell,negative
Hav fun at heav y Metal happy hour you guys! In the future  accadentally sets it on fire while smoking with ,negative
 You`re right- you don`t do sympathy very well,negative
" Ha-ha abbreviate it , so it`s not so bulky",negative
my knees are sore after physio,negative
Ugh that walmart was so hot and white  is it wrong that I can see how people become agoraphobics?,negative
 yearling in pet home died... very sad for their whole family,negative
I bruised my toe worse than my I did my finger. It **** hurts right now even with ice on it,negative
 you are a slow answerer!,negative
So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!,negative
17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing,negative
showed my fluids decreasing slightly. So doesn`t look like she`s letting me out of this bed anytime soon  I have a follow up U/S next week,negative
I wish the sun would come out...I guess it doesn`t matter since I`m at work and can`t enjoy it anyways,negative
LA unified summer schools drastically cut due to CA budget  cuts. Very sad,negative
"Google going down means DoubleClick goes down too, means I can`t get any work done.",negative
"Wow, mosquitoes in the backyard suck.  So does coughing myself half to death in the middle of the night and keeping Cassidy awake too.",negative
 http://www.CultureShockMag.com  shoutz 2  the mix on the site is gonna b nervvoouuss,negative
" happened about three weeks ago. Why, is there a serial card fraudster on the loose?",negative
" I need horror to be lovecraftian actually, not enough weird horror movies.",negative
" and what about me, huh? I`m crying. Did U forget me?",negative
 man i need 2 find a siitter Val still aint **** wit me  LOL,negative
Drinking and smoking is very bad.---but im grown tho,negative
 thank for ur gnite and... *thank* for ur photo of sims 3... heart broken here,negative
So bored in chem n im super hungry! Ugh,negative
 just one of those days where loneliness creeps up on you slaps you in the face.,negative
i don`t even want to go to the store to get ice cream.  i wasted a cute outfit on... sitting on my **** on twitter!!,negative
 ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,negative
31 degree centigrade is much hotter than 30 degree centigrade,negative
 Jz local movie here. The title`s virgin 2 :p actually i feel not so good. So tired n dizzy,negative
Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,negative
"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya`ll  I`ll c u in 3.5hours, after nap",negative
 I know it`s just a sprain. It`s a repetitive injury for me.,negative
stopped at the store to pick up some items and debit card is missing,negative
Writing this paper is a lot harder then i thought . LOL,negative
today was such a horrible dayy,negative
 So sorry about all that  praying for you,negative
" How hard is it 2 be running back an forth constantly? Ya kno workin all the time, havin crazy sleepin schedules? Must be hard",negative
i bit my tongue sooo bad...it`s swollen.,negative
Just took $10 off a guy who thinks he can bluff three times in a row and get away with it. Now back to showing how **** my work is,negative
just got Up and going to get ready to go to meadowhall ;) can`t believe my internet broke yesterday  GUTTED,negative
tomorrow will be my last day in work.. how sad.. bye Ange,negative
God! They look stumpy... I`m not sharing my toes tonight,negative
Having asthma issues today.   BAH!,negative
"i really want to marry leighton meester. ****, can`t take my eyes of her.",negative
 this traffic is ridiculous im may not make it,negative
" argh, sorry, he`s just been a thorn in my side since we got him. rude, mouthy, etc.",negative
"still can`t figure this twitter thing out, i can`t my background pic to stick and i can`t seem to change my profile pic",negative
ugh!!! i hate my life! no one is hiring! *sigh* stupid economy.... stupid bush,negative
"Gah, I`m jittery and upset for absolutely NO reason...",negative
 y u gotta say all that,negative
 I hate you,negative
Ahhhhhhhhh man blew up my amp!!!!! no more shredding,negative
_l I blame you for 1/2 price Fridays replacing Free Book Fridays. They don`t want you doing #rrtheatre anymore.,negative
Bye twitter & FB world! I`m at the San Francisco airport ready to board Air China. Not sure if I`ll have Internet access,negative
"_McKay2009 sadly no, sitting inside as mobile signal won`t work in the garden   I`ll be opening the wine at bang on 5pm though!",negative
  heheheheh... lol... I always figured he`d send them your way if he got any dupes... I felt bad not sending him stuff...,negative
mothers day..didnt do anything exciting...saw a movie,negative
trying to finish moving stuff for tonight don`t feel good!!!!!,negative
" Planet Fitness on Van Wyck, keep hearing all the homies tell me bout it, plus its close to the hood, u know my lazzzy ****!",negative
 not a lot!! im bored! My names Crissy BTW lol How u doinnnn???,negative
Cannot sleep. 2+ hours of tossing and turning.,negative
aaawww im soooOOooo tired today.. i dont feel good.. i dont wanna go to work wah..  but yeah im goin to work in a few mins. til closing..,negative
Sharapova loses 1st set 6-1,negative
None of the people I talk to in my P.E. class are here  I`m going to be so bored all period.,negative
" **** - that`s sad, then... I haven`t heard the new one yet. Sounds like I`ve been spared a tragedy.",negative
"just woke up, its laura`s last full day here  Last night we watched embarrassing home movies",negative
Grrr! My internet will be up and running next Wed  at least now I have a def. Answer!,negative
ive very picky about what i put in my mouth. i hate onions. they make me cry  ),negative
" ate ****, I refuse to bless her cuz she already clingy",negative
 been there  sucks like hell.,negative
" awww bb, you sound lonely  I want to drive up there/fly and snuggle you too",negative
